trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,PLTHTVI,PLTHTIX,ANGBR9,STMDI9,time
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1073P0038_1061,TMS18F1073P0038,1061,3,,1,3,11,11.45,4.95,,,4.95,,0.3,0.83,0.88,0.88,1,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1062,IITA-TMS-IBA30572,1062,3,1,1,3,12,20.45,26.55,36.01,23.65,26.55,9.56,0.56,0.8,0.84,0.74,2,115,141,257,81.98,29.22,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1058P0019_1063,TMS18F1058P0019,1063,3,,1,3,13,20.36,13.95,32.24,18.63,13.95,4.5,0.41,0.83,0.88,0.9,3,105,136,201,99.36,33.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1127P0011_1064,TMS18F1127P0011,1064,3,,1,3,14,17.7,23.6,32.83,19.41,23.6,7.75,0.57,0.76,0.89,0.89,,114,133,180,88.95,26.33,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1132P0042_1065,TMS18F1132P0042,1065,3,,1,3,15,33.45,31.95,35.96,23.58,31.95,11.49,0.49,0.79,0.87,0.84,2,139,166,250,84.42,25.42,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1345P0043_1066,TMS18F1345P0043,1066,3,,1,3,16,20.15,22.05,37.83,26.06,22.05,8.34,0.52,0.82,0.89,0.9,1,91,138,231,94.92,23.06,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1472P0042_1067,TMS18F1472P0042,1067,3,,1,3,17,40.19,28.6,32.47,18.93,28.6,9.29,0.42,0.84,0.91,0.88,3,120,158,243,98.22,32.25,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1481P0009_1068,TMS18F1481P0009,1068,3,,1,3,18,8.4,21.45,33.47,20.27,21.45,7.18,0.72,0.79,0.85,0.86,,99,128,161,0,18.05,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1113P0038_1069,TMS18F1113P0038,1069,3,,1,3,19,41.7,34.55,37.28,25.34,34.55,12.88,0.45,0.83,0.9,0.88,,110,160,232,90.75,25.56,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1209P0015_1070,TMS18F1209P0015,1070,3,,1,3,20,17.8,27.49,33.18,19.88,27.49,9.12,0.61,0.83,0.89,0.81,,132,172,231,86.16,27.92,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1424P0021_1071,TMS18F1424P0021,1071,3,,1,3,21,24.45,34.15,34.81,22.05,34.15,11.89,0.58,0.85,0.88,0.86,2,123,174,250,91.91,31.95,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1317P0119_1072,TMS18F1317P0119,1072,3,,1,3,22,5.15,5.5,,,5.5,,0.52,0.58,0.86,0.83,,73,126,193,75.01,19.09,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0003_1073,TMS18F1344P0003,1073,3,,1,3,23,14.55,17.49,36.77,24.65,17.49,6.43,0.55,0.82,0.86,0.79,,125,172,230,86.53,23.69,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1339P0012_1074,TMS18F1339P0012,1074,3,,1,3,24,14.32,19,37.67,25.86,19,7.16,0.57,0.85,0.89,0.83,,100,142,191,90.23,24.6,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1075,IITA-TMS-IBA980581,1075,3,1,1,3,25,30.15,40.5,30.95,16.91,40.5,12.54,0.57,0.8,0.85,0.82,,115,173,236,3.41,29.24,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0014_1076,TMS18F1344P0014,1076,4,,1,4,25,11.35,20.08,33.48,20.27,20.08,6.72,0.64,0.82,0.87,0.85,,94,159,221,0,23.33,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0007_1077,TMS18F1305P0007,1077,4,,1,4,24,35.23,35.45,34.42,21.53,35.45,12.2,0.5,0.82,0.91,0.84,1,123,145,230,100.45,31.91,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0019_1078,TMS18F1305P0019,1078,4,,1,4,23,18.29,24.35,31.71,17.92,24.35,7.72,0.57,0.81,0.89,0.86,,139,177,279,84.85,35.46,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1135P0025_1079,TMS18F1135P0025,1079,4,,1,4,22,9.15,6.38,26.58,11.09,6.38,1.7,0.41,0.75,0.85,0.86,5,97,137,,87.01,31.74,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0091_1080,TMS18F1217P0091,1080,4,,1,4,21,19.1,24.55,32.83,19.41,24.55,8.06,0.56,0.77,0.9,0.88,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1016P0010_1081,TMS18F1016P0010,1081,4,,1,4,20,1.6,9.45,30.42,16.2,9.45,2.87,0.86,0.78,0.8,0.86,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1082,IITA-TMS-IBA982101,1082,4,1,1,4,19,16.55,23.65,33.22,19.93,23.65,7.86,0.59,0.82,0.87,0.8,2,70,134,196,107.35,28.99,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1318P0018_1083,TMS18F1318P0018,1083,4,,1,4,18,15.45,20.65,34.7,21.9,20.65,7.17,0.57,0.79,0.87,0.9,,83,188,222,107.13,22.2,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1153P0053_1084,TMS18F1153P0053,1084,4,,1,4,17,24.25,22.1,37.61,25.78,22.1,8.31,0.48,0.85,0.87,0.87,4,144,175,219,90.31,35.99,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0082_1085,TMS18F1320P0082,1085,4,,1,4,16,19.3,30.29,34.82,22.06,30.29,10.55,0.61,0.8,0.86,0.88,,71,113,187,71.25,19.72,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1317P0059_1086,TMS18F1317P0059,1086,4,,1,4,15,18.6,22.26,37.63,25.8,22.26,8.38,0.54,0.76,0.86,0.86,,110,131,224,87.96,23.94,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1324P0107_1087,TMS18F1324P0107,1087,4,,1,4,14,15.3,24.6,28.78,14.02,24.6,7.08,0.62,0.81,0.87,0.86,,108,159,220,,23.01,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1120P0004_1088,TMS18F1120P0004,1088,4,,1,4,13,21.55,21.4,35.74,23.28,21.4,7.65,0.5,0.8,0.9,0.86,,120,183,227,85.7,30.94,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1278P0183_1089,TMS18F1278P0183,1089,4,,1,4,12,6.45,7.1,,,7.1,,0.52,0.83,0.89,0.82,,117,150,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1353P0022_1090,TMS18F1353P0022,1090,4,,1,4,11,41.45,51.53,37.34,25.41,51.53,19.24,0.55,0.8,0.9,0.88,6,146,216,224,86.36,29.35,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1047P0049_1091,TMS18F1047P0049,1091,4,,1,4,10,12.3,21.65,34.14,21.15,21.65,7.39,0.64,0.78,0.87,0.83,2,91,125,157,0,19.45,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1059P0015_1092,TMS18F1059P0015,1092,4,,1,4,9,15.75,11.45,35.5,22.97,11.45,4.07,0.42,0.84,0.84,0.84,10,122,175,257,103.72,25.28,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1268P0019_1093,TMS18F1268P0019,1093,4,,1,4,8,11.35,15.85,34,20.97,15.85,5.39,0.58,0.82,0.89,0.86,2,96,121,152,93.13,27.39,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1342P0003_1094,TMS18F1342P0003,1094,4,,1,4,7,8.54,10.28,33.86,20.78,10.28,3.48,0.55,0.81,0.87,0.87,2,97,134,158,64.87,22.3,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1426P0001_1095,TMS18F1426P0001,1095,4,,1,4,6,34.1,13.8,,,13.8,,0.29,0.84,0.89,0.87,5,123,169,171,90.18,36.21,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1003P0010_1096,TMS18F1003P0010,1096,4,,1,4,5,25.43,18.55,34.86,22.11,18.55,6.47,0.42,0.82,0.89,0.86,1,111,151,248,83.72,25.81,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1120P0006_1097,TMS18F1120P0006,1097,4,,1,4,4,23.65,23.05,34.68,21.88,23.05,7.99,0.49,0.79,0.85,0.85,,100,139,249,85.36,19.74,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1505P0057_1098,TMS18F1505P0057,1098,4,,1,4,3,10.45,20.25,28.04,13.03,20.25,5.68,0.66,0.79,0.86,0.88,,96,118,209,0,27.34,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1099,TMEB419,1099,4,1,1,4,2,10.45,9.25,,,9.25,,0.47,0.7,0.86,0.87,1,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1436P0049_1100,TMS18F1436P0049,1100,4,,1,4,1,17.01,28.1,39.32,28.06,28.1,11.05,0.62,0.8,0.88,0.87,1,73,100,183,86.67,18.77,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1330P0008_1101,TMS18F1330P0008,1101,5,,1,5,1,6.75,13.15,30.31,16.05,13.15,3.99,0.66,0.73,0.85,0.66,1,77,120,165,111.33,23.88,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1287P0039_1102,TMS18F1287P0039,1102,5,,1,5,2,18.35,17.5,34.14,21.15,17.5,5.97,0.49,0.8,0.87,0.79,4,100,137,218,86.12,21.01,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1262P0008_1103,TMS18F1262P0008,1103,5,,1,5,3,30.46,14.3,32.47,18.93,14.3,4.64,0.32,0.84,0.89,0.84,5,127,171,253,99.16,35.44,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1348P0156_1104,TMS18F1348P0156,1104,5,,1,5,4,30.45,30.05,36.24,23.95,30.05,10.89,0.5,0.82,0.88,0.85,2,111,188,246,99.66,25.37,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1485P0022_1105,TMS18F1485P0022,1105,5,,1,5,5,20.55,22.25,32.29,18.69,22.25,7.18,0.52,0.81,0.89,0.79,5,131,159.6,205,85.5,28.59,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1343P0171_1106,TMS18F1343P0171,1106,5,,1,5,6,19.7,20.1,31.54,17.69,20.1,6.34,0.51,0.81,0.84,0.83,,115,140,196,87.95,18.82,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1349P0065_1107,TMS18F1349P0065,1107,5,,1,5,7,15.15,39.15,36.04,23.68,39.15,14.11,0.72,0.78,0.87,0.81,,129,147,207,68.25,23.2,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA982101_1108,IITA-TMS-IBA982101,1108,5,1,1,5,8,19.2,25.15,32.19,18.56,25.15,8.1,0.57,0.83,0.87,0.8,2,102,120,189,103.73,27.24,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1333P0012_1109,TMS18F1333P0012,1109,5,,1,5,9,28.25,35.45,31.34,17.42,35.45,11.11,0.56,0.77,0.87,0.88,2,103,140,242,0,23.12,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1056P0066_1110,TMS18F1056P0066,1110,5,,1,5,10,25.1,30.25,32.78,19.35,30.25,9.92,0.55,0.83,0.85,0.88,1,,169,225,72.49,32.05,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1295P0030_1111,TMS18F1295P0030,1111,5,,1,5,11,17.96,27.15,37.22,25.26,27.15,10.11,0.6,0.81,0.86,0.79,,132,186,238,90.11,25.55,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1313P0013_1112,TMS18F1313P0013,1112,5,,1,5,12,25.15,36.16,37.23,25.27,36.16,13.46,0.59,0.79,0.86,0.82,,133,176,253,96.91,28.55,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA980581_1113,IITA-TMS-IBA980581,1113,5,1,1,5,13,18.35,22.08,31.18,17.22,22.08,6.89,0.55,0.83,0.8,0.81,2,121,167,223,0,21.75,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1007P0004_1114,TMS18F1007P0004,1114,5,,1,5,14,26.5,45.06,35.61,23.11,45.06,16.04,0.63,0.83,0.88,0.81,,139,170,247,92.42,30.34,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1138P0028_1115,TMS18F1138P0028,1115,5,,1,5,15,12.58,31.16,32.57,19.06,31.16,10.15,0.71,0.81,0.84,0.79,1,106,137,167,0,19.54,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1121P0029_1116,TMS18F1121P0029,1116,5,,1,5,16,8.3,15.16,29.97,15.61,15.16,4.54,0.65,0.82,0.85,0.78,1,107,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1345P0001_1117,TMS18F1345P0001,1117,5,,1,5,17,10.25,17.3,34.78,22,17.3,6.02,0.63,0.79,0.82,0.84,1,97,155,252,73.03,21.14,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1096P0013_1118,TMS18F1096P0013,1118,5,,1,5,18,35.75,58.6,37.2,25.23,58.6,21.8,0.62,0.86,0.88,0.82,1,124,170,240,96.25,25.47,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1343P0064_1119,TMS18F1343P0064,1119,5,,1,5,19,23.5,39.55,35.97,23.59,39.55,14.23,0.63,0.8,0.85,0.79,,128,171,231,101.33,18.75,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1344P0100_1120,TMS18F1344P0100,1120,5,,1,5,20,19.05,47.4,30.57,16.4,47.4,14.49,0.71,0.8,0.9,0.74,,89,125,187,78.17,21.53,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1040P0054_1121,TMS18F1040P0054,1121,5,,1,5,21,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1364P0018_1122,TMS18F1364P0018,1122,5,,1,5,22,15.09,35.9,34.18,21.21,35.9,12.27,0.7,0.8,0.83,0.8,,100,173,225,89.51,26.34,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA30572_1123,IITA-TMS-IBA30572,1123,5,1,1,5,23,15.45,13.6,34.97,22.26,13.6,4.76,0.47,0.73,0.86,0.82,,95,171,210,99.83,18.87,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1320P0087_1124,TMS18F1320P0087,1124,5,,1,5,24,17.65,25.3,29.6,15.11,25.3,7.49,0.59,0.83,0.89,0.76,,93,114,192,102.04,27.9,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1372P0024_1125,TMS18F1372P0024,1125,5,,1,5,25,22.1,30.25,30.38,16.15,30.25,9.19,0.58,0.84,0.89,0.77,,98,128,181,99.34,17.76,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1207P0008_1126,TMS18F1207P0008,1126,6,,1,6,25,29.1,30.55,34.95,22.24,30.55,10.68,0.51,0.78,0.9,0.85,,84,125,175,92.28,22.88,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1065P0037_1127,TMS18F1065P0037,1127,6,,1,6,24,14.1,27.38,34.9,22.16,27.38,9.55,0.66,0.83,0.87,0.91,,103,152,212,0,19.57,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1259P0131_1128,TMS18F1259P0131,1128,6,,1,6,23,25.27,17.45,36.4,24.17,17.45,6.35,0.41,0.83,0.91,0.84,7,90,138,190,109.05,32.73,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1142P0017_1129,TMS18F1142P0017,1129,6,,1,6,22,25.3,45.6,40.86,30.1,45.6,18.63,0.64,0.81,0.9,0.83,4,120,142,196,89.01,23.44,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1051P0059_1130,TMS18F1051P0059,1130,6,,1,6,21,16.45,27.1,33.67,20.53,27.1,9.12,0.62,0.79,0.87,0.87,,108,146,183,0,13.83,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1369P0015_1131,TMS18F1369P0015,1131,6,,1,6,20,30.2,36.55,32.53,19.01,36.55,11.89,0.55,0.77,0.89,0.86,3,149,203,229,99.54,24.53,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1205P0010_1132,TMS18F1205P0010,1132,6,,1,6,19,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1520P0050_1133,TMS18F1520P0050,1133,6,,1,6,18,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1258P0062_1134,TMS18F1258P0062,1134,6,,1,6,17,15.5,24,30.18,15.89,24,7.24,0.61,0.8,0.87,0.84,3,105,113,163,95.98,31.63,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1353P0023_1135,TMS18F1353P0023,1135,6,,1,6,16,15.6,18.8,35.71,23.25,18.8,6.71,0.55,0.77,0.86,0.75,3,85,121,178,113.08,23.53,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1208P0005_1136,TMS18F1208P0005,1136,6,,1,6,15,16.8,13.1,38.41,26.84,13.1,5.03,0.44,0.84,0.88,0.83,1,153,229,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-IITA-TMS-IBA000070_1137,IITA-TMS-IBA000070,1137,6,1,1,6,14,17.65,39.15,33.09,19.75,39.15,12.95,0.69,0.85,0.87,0.89,2,138,179,224,76.59,23.19,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1328P0032_1138,TMS18F1328P0032,1138,6,,1,6,13,19.25,20.35,35.42,22.86,20.35,7.21,0.51,0.87,0.85,0.87,3,85,140,217,0,19.14,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0040_1139,TMS18F1305P0040,1139,6,,1,6,12,14.6,25.15,39.24,27.95,25.15,9.87,0.63,0.81,0.87,0.89,3,118,162,195,88.23,20.88,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1314P0007_1140,TMS18F1314P0007,1140,6,,1,6,11,40.85,28.3,31.08,17.08,28.3,8.79,0.41,0.85,0.91,0.89,,108,154,204,88.69,21.28,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1141,TMEB419,1141,6,1,1,6,10,10.85,9.15,26.61,11.13,9.15,2.43,0.46,0.82,0.85,0.89,2,135,194,259,82.82,22.8,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1296P0042_1142,TMS18F1296P0042,1142,6,,1,6,9,20.41,15.47,27.01,11.66,15.47,4.18,0.43,0.8,0.88,0.83,3,95,146,211,90.26,25.39,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1343P0012_1143,TMS18F1343P0012,1143,6,,1,6,8,4.65,8,31.24,17.3,8,2.5,0.63,0.78,0.86,0.87,2,95,126,160,0,13.28,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1217P0114_1144,TMS18F1217P0114,1144,6,,1,6,7,26.7,22.27,32.45,18.91,22.27,7.23,0.45,0.8,0.88,0.82,1,108,161,230,102.3,31.04,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1388P0012_1145,TMS18F1388P0012,1145,6,,1,6,6,25.28,21.61,32.57,19.06,21.61,7.04,0.46,0.85,0.88,0.89,1,108,148,227,79.51,24.89,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1076P0114_1146,TMS18F1076P0114,1146,6,,1,6,5,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1328P0027_1147,TMS18F1328P0027,1147,6,,1,6,4,11.84,17.56,29.36,14.8,17.56,5.16,0.6,0.82,0.87,0.84,,111,165,248,86.23,19.49,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1317P0048_1148,TMS18F1317P0048,1148,6,,1,6,3,17.25,26.3,34.26,21.31,26.3,9.01,0.6,0.79,0.84,0.84,3,98,132,190,95.42,22.65,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1278P0098_1149,TMS18F1278P0098,1149,6,,1,6,2,19.05,35.3,34.17,21.2,35.3,12.06,0.65,0.84,0.87,0.71,,110,138,197,101.68,26.19,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1134P0010_1150,TMS18F1134P0010,1150,6,,1,6,1,30.65,42.3,36.46,24.25,42.3,15.42,0.58,0.83,0.89,0.84,1,104,142,175,90.53,25.39,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1409P0008_1151,TMS18F1409P0008,1151,7,,1,7,1,10.8,13.15,33.67,20.53,13.15,4.43,0.55,0.81,0.87,0.71,,107,131,167,95.06,26.4,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1278P0068_1152,TMS18F1278P0068,1152,7,,1,7,2,27.85,20.9,32.48,18.95,20.9,6.79,0.43,0.85,0.86,0.89,4,136,208,255,102.32,30.68,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1175P0016_1153,TMS18F1175P0016,1153,7,,1,7,3,,,,,,,,,,,,,,,,,3map
21.GS.C4B.PYT.500.ON,2022,Onne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1345P0056_1154,TMS18F1345P0056,1154,7,,1,7,4,21.96,37.95,30.14,15.83,37.95,11.44,0.63,0.81,0.84,0.8,6,111,174,208,104.68,26.24,3map
