ENV,ENTRY,BLK,REP,NOHAV,RTNO,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,TYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,BRNHTIII,BRNLEVIII,PLTHTVI,BRNHTVI,BRNLEVVI,PLTHTIX,BRNHTIX,BRNLEVIX,CHL3,CHL6,CHL9,CHL12,ANGBR9,STMDI9,PPSTD9
mokwa,TMS18F1217P0091,26,2,2,9,10.9,7,27.87,12.81,9.33,2.6,14.53,0.39,0.84,0.67,0.64,0,,,,,,,,,,,,,,,,2
mokwa,TMS18F1058P0019,26,2,3,20,23.69,6.3,27.34,12.1,8.4,2.3,31.59,0.21,0.8,0.66,0.63,3,80,26,2,101,27,3,115,29,3,46.5,47.27,40.83,45.7,78.11,22.318,1
mokwa,TMS18F1305P0031,26,2,6,54,41.22,25,30.54,16.36,33.33,10.18,54.96,0.38,0.86,0.58,0.65,0,111,55.4,1,141.4,57,2,151,57,3,47.43,50,44.5,48.73,73.68,19.894,2
mokwa,TMS18F1327P0006,26,2,6,41,18.6,14.45,31.05,17.04,19.27,5.98,24.8,0.44,0.83,0.67,0.53,0,87,,,110,,,138,,,45.87,50.2,40.7,35.33,50.5,17.804,2
mokwa,TMS18F1395P0038,26,2,3,24,15.05,12.35,31,16.97,16.47,5.1,20.07,0.45,0.87,0.68,0.69,2,,,,,,,,,,44.17,52.3,45.9,42.93,,,2
mokwa,TMS18F1344P0147,26,2,4,12,16.35,5.2,,,6.93,,21.8,0.24,0.85,0.74,0.69,1,,,,,,,,,,48.9,49.13,44.47,41.07,,,1
mokwa,IITA-TMS-IBA000070,26,2,7,42,22.55,23.55,26.89,11.51,31.4,8.44,30.07,0.51,0.88,0.73,0.65,4,86.4,,,96.4,42,1,118,45,1,50.7,52.93,47.57,47.07,72.56,21.136,2
mokwa,TMS18F1365P0018,26,2,9,42,37.35,15.85,28.67,13.87,21.13,6.06,49.8,0.3,0.82,0.6,0.61,3,105,,,114.6,,,148.4,,,39.33,47.5,38.53,36.17,0,21.19,2
mokwa,TMS18F1335P0021,26,2,3,15,11.96,13.28,29.05,14.37,17.71,5.14,15.95,0.53,0.85,0.49,0.52,0,106,,,110,77,1,122,76,1,49.67,49.93,44.53,43.53,,,2
mokwa,TMS18F1260P0060,26,2,3,25,16.15,10.4,28.85,14.12,13.87,4,21.53,0.39,0.86,0.42,0.5,0,61,23.4,2,,,,,,,45.53,47.83,42,40.23,,,2
mokwa,TMS18F1327P0013,26,2,7,39,28.93,16.6,30.03,15.69,22.13,6.65,38.57,0.36,0.84,0.52,0.59,1,76,11,2,97,17,3,107,12,3,44,47.73,35.63,36.1,78.63,18.2,2
mokwa,TMS18F1178P0046,27,2,9,78,34.08,32.5,31.77,18,43.33,13.77,45.44,0.49,0.83,0.4,0.63,0,104,,,110,,,127,,,51.23,53.33,44.73,44.7,14.96,19.27,2
mokwa,TMS18F1217P0114,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.856,2
mokwa,TMS18F1355p0030,27,2,4,47,17.7,15,30.56,16.39,20,6.11,23.6,0.46,0.81,0.61,0.46,1,78,32,1,100,31,2,101,,,47.37,48.33,43.27,42.83,63.47,13.682,2
mokwa,TMS18F1489P0040,27,2,5,34,57.02,18,27.65,12.51,24,6.64,76.03,0.24,0.87,0.72,0.63,0,96,27,2,131,23,3,148,18,4,47.4,49.63,43.77,40.87,73.92,18.732,2
mokwa,TMS18F1132P0042,27,2,7,45,22.65,14.3,30.7,16.57,19.07,5.85,30.2,0.39,0.87,0.56,0.61,3,92,,,112,,,123,80,2,42.03,43.5,41.33,32.87,57.5,18.39,2
mokwa,TMS18F1132P0083,27,2,4,20,18.55,9,32.89,19.49,12,3.95,24.73,0.33,0.86,0.57,0.66,4,94,44,2,112,42,2,,,,48.17,48.13,46,39,,,3
mokwa,IITA-TMS-IBA000070,27,2,8,63,33.07,36.8,29.97,15.61,49.07,14.71,44.09,0.53,0.88,0.75,0.68,3,99,45,1,125,46,1,143,50,2,49.67,46.5,47.6,45.97,73.57,22.576,2
mokwa,TMS18F1319P0041,27,2,5,34,20.3,12.1,32.91,19.52,16.13,5.31,27.07,0.37,0.82,0.62,0.6,0,86,44,1,111,40.6,2,126,42.6,3,46.7,45.2,36.8,35.87,77.97,22.45,2
mokwa,TMS18F1090P0031,27,2,2,23,26.25,7.65,28.96,14.26,10.2,2.95,35,0.23,0.83,0.74,0.6,0,,,,,,,,,,47.97,52.73,43.37,40.7,,,1
mokwa,TMS18F1520P0039,27,2,,,,,,,,,,,,0.54,,,,,,,,,,,,,46.37,,,,,
mokwa,TMS18F1353p0017,27,2,7,54,37.82,22.3,30.48,16.28,29.73,9.06,50.43,0.37,0.84,0.62,0.71,3,92,,,105,74.8,1,115,,,47.43,49.9,49.27,42.47,62.73,20.464,2
mokwa,TMS18F1082P0024,27,2,9,68,43.28,31.45,34.52,21.66,41.93,14.48,57.71,0.42,0.87,0.58,0.67,1,106,47,1,117,30.8,2,127,31,3,47.07,46.17,44.77,39.93,77.25,21.642,2
mokwa,TMS18F1149P0024,27,2,6,32,36.43,16.35,28.61,13.79,21.8,6.24,48.57,0.31,0.87,0.6,0.58,6,113,23,2,132,28,3,141,27,4,47.5,47.23,42.43,38.43,79.9,20.952,2
mokwa,TMS18F1344P0159,27,2,9,74,29.7,25.45,31.88,18.15,33.93,10.82,39.6,0.46,0.86,0.55,0.62,0,97,37,2,114,38,2,127,37,3,48.1,48.9,47.77,38.2,90.28,20.74,1
mokwa,TMS18F1331P0013,27,2,7,63,30.26,24.55,23.52,7.01,32.73,7.7,40.35,0.45,0.87,0.6,0.62,0,156.4,93.8,1,180,90,2,176,90,3,48.13,46.97,46.67,40.17,79.95,26.14,1
mokwa,TMS18F1341P0044,27,2,9,64,44.55,35.15,27.05,11.72,46.87,12.68,59.4,0.44,0.85,0.62,0.65,0,167,36.4,3,176,45,3,192,35,4,49.67,46.43,45.87,41.27,84.92,26.716,2
mokwa,TMS18F1020P0027,27,2,6,53,37.96,17.2,28.99,14.3,22.93,6.65,50.61,0.31,0.86,0.55,0.55,0,128,,,152,54,3,175,50.4,3,48.97,47.8,40.53,39.23,78.94,31.164,1
mokwa,TMS18F1364P0022,27,2,5,37,25.35,20,33.97,20.93,26.67,9.06,33.8,0.44,0.89,0.69,0.69,0,122,55,1,152,59,2,178,58,3,47.07,46.13,38.67,40.1,73.36,22.606,2
mokwa,TMS18F1280P0151,27,2,6,32,19.37,13.5,32.1,18.44,18,5.78,25.83,0.41,0.86,0.59,0.61,3,128,59,1,152,63,2,153,61,3,48.73,51.37,46.17,41.03,63.04,24.38,1
mokwa,TMS18F1348P0156,27,2,9,61,40.39,28.25,36.69,24.55,37.67,13.82,53.85,0.41,0.83,0.63,0.56,0,152,,,174.4,127,1,186,128,2,48.2,50.77,43.33,44.9,76.48,21.556,3
mokwa,TMS18F1307P0001,27,2,5,31,20.06,8.8,30.52,16.33,11.73,3.58,26.75,0.3,0.86,0.51,0.52,4,118,33,2,130,34,2,143,37,3,48.33,47.07,40.93,39.67,99.14,23.13,1
mokwa,TMEB419,27,2,6,47,31.58,23.95,29.88,15.48,31.93,9.54,42.11,0.43,0.86,0.64,0.71,2,133,,,157.8,,,186,,,50.73,49.33,43.2,41.97,0,24.898,2
mokwa,TMS18F1114P0039,27,2,7,28,27.24,12.65,29.76,15.33,16.87,5.02,36.32,0.32,0.87,0.7,0.63,3,123,29.8,2,142,30,3,157,29,3,49.13,48.5,41.23,42.67,75.37,23.396,1
mokwa,TMS18F1350P0026,27,2,9,55,30.12,19.15,34.5,21.64,25.53,8.81,40.16,0.39,0.86,0.52,0.73,3,141.6,,,150,,,156,99.4,2,46,43.2,44.7,38.53,67.8,20.606,2
mokwa,TMS18F1372P0041,27,2,7,46,32.8,17.55,33.22,19.93,23.4,7.77,43.73,0.35,0.87,0.67,0.71,0,133,98.4,1,149,99,1,159,101,1,47.4,48.37,44.97,45.5,59.11,20.39,2
mokwa,TMS18F1520P0050,28,2,6,80,40.15,29.4,27.83,12.75,39.2,10.91,53.53,0.42,0.89,0.62,0.61,0,158,48.4,2,171,40.2,3,180,41,3,51.03,49.17,44.17,47.73,86.61,23.288,2
mokwa,TMS18F1344P0176,28,2,7,62,49.02,25.4,31.21,17.26,33.87,10.57,65.36,0.34,0.88,0.58,0.73,0,166,32,2,184,32,3,165,25,4,48.67,47.97,45.1,39.87,66.9,22.934,2
mokwa,TMS18F1338P0115,28,2,7,38,13.55,4.15,,,5.53,,18.07,0.23,0.82,0.6,0.48,3,92,,,110,77.4,2,119,84,2,38.57,38.73,33.17,31.4,63.16,18.7,4
mokwa,TMS18F1295P0034,28,2,2,22,22.6,10.35,26.69,11.24,13.8,3.68,30.13,0.31,0.87,0.62,0.65,0,,,,,,,,,,,,,42.57,,,2
mokwa,TMS18F1388P0012,28,2,7,42,44.18,14.95,28.11,13.12,19.93,5.6,58.91,0.25,0.84,0.6,0.59,4,145,53,2,162,53,3,177,54,3,47.6,49.3,40.77,41.13,89.87,29.756,1
mokwa,IITA-TMS-IBA980581,28,2,7,65,37.23,24.75,28.44,13.56,33,9.38,49.64,0.4,0.86,0.69,0.67,0,164,,,189,,,198,124,1,44.1,43,40.17,35.87,77.6,28.796,2
mokwa,TMS18F1156P0016,28,2,8,72,30.68,22.89,30.43,16.22,30.52,9.29,40.91,0.43,0.89,0.53,0.59,0,149,22.4,2,160,24.4,4,166,20.4,3,50.6,48.8,45.9,44.6,76.34,25.834,2
mokwa,TMS18F1081P0014,28,2,9,68,35.95,26.85,32.22,18.6,35.8,11.53,47.93,0.43,0.88,0.61,0.68,5,157.4,,,172,,,186,,,48.93,53.6,45.87,38.63,0,22.498,2
mokwa,TMS18F1350P0056,28,2,7,50,19.52,20.35,30.66,16.52,27.13,8.32,26.03,0.51,0.84,0.53,0.56,1,109,56,1,123,53,2,139,50,3,45.6,47.33,37.03,39.07,68.39,22.05,2
mokwa,TMS18F1348P0095,28,2,8,76,26.4,27.65,32.09,18.43,36.87,11.83,35.2,0.51,0.85,0.37,0.62,0,129,62.8,2,134,63,2,143,61,3,50.37,50.7,47.3,42.83,81.35,23.542,2
mokwa,TMS18F1436P0053,28,2,7,26,20.25,8.6,34.42,21.53,11.47,3.95,27,0.3,0.86,0.75,0.68,1,84,,,108,66,2,122,63,2,48.6,51.1,42.37,48.53,67.49,21.994,1
mokwa,TMS18F1354P0027,28,2,6,49,32.27,28,31.2,17.24,37.33,11.65,43.03,0.46,0.85,0.62,0.74,0,99,61.2,1,128,60,2,141,60,2,48.57,50.2,45.43,44.53,66.98,22.128,2
mokwa,IITA-TMS-IBA982101,28,2,7,76,40.79,29.8,28.73,13.95,39.73,11.41,54.39,0.42,0.82,0.68,0.52,0,90,53.4,1,118,54,2,135,44.4,2,41.6,40.53,42.67,36.67,85.58,23.346,1
mokwa,TMS18F1372P0001,28,2,3,16,6,6.45,29.88,15.48,8.6,2.57,8,0.52,0.84,0.46,0.5,2,,,,,,,,,,49.03,50,42.77,44.07,,,1
mokwa,TMS18F1019P0018,28,2,5,21,18.92,5.2,24.72,8.61,6.93,1.71,25.23,0.22,0.8,0.62,0.69,4,80,,,95,,,,,,43.37,47.67,36.33,40.67,,,3
mokwa,TMS18F1001P0014,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokwa,TMS18F1064P0027,28,2,4,43,29.26,33.8,23.79,7.37,45.07,10.72,39.01,0.54,0.86,0.64,0.61,0,67,,,82,,,102,,,45.13,52.6,47.53,44.97,,,2
mokwa,TMS18F1024P0020,28,2,6,40,25.96,22.9,26.72,11.27,30.53,8.16,34.61,0.47,0.88,0.59,0.59,0,86.2,53.6,1,99,52,2,113,51,2,47.13,51.17,43.5,40.93,76.63,20.108,2
mokwa,IITA-TMS-IBA30572,28,2,6,49,42.29,22.85,27,11.65,30.47,8.23,56.39,0.35,0.87,0.6,0.66,1,115.6,46.4,1,130,56,2,147,49,3,49.83,49.7,42.6,40.77,86.09,24.928,1
mokwa,TMS18F1280P0086,28,2,8,56,32.53,27.05,33.33,20.07,36.07,12.02,43.37,0.45,0.87,0.71,0.69,3,119,,,145,,,183,,,48.6,50.2,44.63,41.1,0,20.248,2
mokwa,TMS18F1280P0057,28,2,5,32,25.14,16.95,32.92,19.53,22.6,7.44,33.52,0.4,0.87,0.65,0.64,6,95,43,1,116.4,48,2,130,42.4,2,46.93,49.87,44.73,40.23,84.37,22.388,2
mokwa,TMS18F1480P0023,28,2,4,34,12.45,21.95,30.96,16.92,29.27,9.06,16.6,0.64,0.78,0.5,0.56,0,78,,,95,,,112,,,45.53,45,39.2,39.07,,,1
mokwa,TMS18F1330P0008,28,2,2,24,15.86,11.15,30.65,16.51,14.87,4.56,21.15,0.41,0.8,0.58,0.43,1,,,,,,,,,,48.2,46.3,41.73,37.5,,,2
mokwa,TMS18F1408P0006,28,2,4,59,31.72,29.05,29.05,14.38,38.73,11.25,42.29,0.48,0.87,0.54,0.67,2,108,65,1,128,67,1,141,74,1,47.9,50.3,40.23,40.13,74.98,22.922,1
mokwa,TMS18F1317P0119,28,2,8,23,22.02,9.55,30.75,16.65,12.73,3.92,29.36,0.3,0.75,0.54,0.55,7,74,,,120.8,46,2,116,59,2,51.93,50.73,45.4,37.8,66.1,18.614,1
mokwa,TMEB419,29,2,8,50,46.16,36,29.62,15.14,48,14.22,61.55,0.44,0.88,0.78,0.68,4,108,,,152,,,169,,,51.5,54.83,48.47,43.33,0,20.204,1
mokwa,TMS18F1135P0025,29,2,3,12,7.8,8.2,,,10.93,,10.4,0.51,0.88,0.52,0.55,2,84,,,124,,,,,,43.17,44.07,38.4,,,,1
mokwa,TMS18F1421P0005,29,2,7,57,27.15,28.3,26.43,10.89,37.73,9.97,36.2,0.51,0.88,0.32,0.57,2,114,,,140,57,2,153,,,49.07,47.37,44.73,41.07,80.37,22.512,2
mokwa,TMS18F1278P0118,29,2,7,56,28.4,25.35,35.6,23.1,33.8,12.03,37.87,0.47,0.87,0.49,0.6,0,120,44,2,126,45,2,142,42,3,46.53,44.1,45.17,41.97,86.61,18.006,2
mokwa,TMS18F1350P0082,29,2,4,25,26.94,15.65,30.86,16.79,20.87,6.44,35.92,0.37,0.86,0.55,0.67,0,,,,,,,,,,48.4,47.5,43.87,46.87,,,2
mokwa,TMS18F1317P0123,29,2,6,38,28.7,19.65,31.06,17.05,26.2,8.14,38.27,0.41,0.87,0.48,0.72,1,103,,,134,76.4,1,149,73.4,2,46.83,46.5,32.43,43.43,69.78,18.996,2
mokwa,TMS18F1369P0015,29,2,8,35,26.4,19.25,32.7,19.23,25.67,8.39,35.2,0.42,0.85,0.47,0.63,3,111,33,2,132,33,3,137.4,31,4,50.23,51.6,44.07,47.93,76.69,21.216,2
mokwa,TMS18F1058P0020,29,2,2,11,1.74,7.3,,,9.73,,2.32,0.81,0.84,0.27,0.71,1,,,,,,,,,,43.1,42.93,18.8,,,,1
mokwa,TMS18F1085P0012,29,2,3,18,19.55,12.5,24.99,8.97,16.67,4.17,26.07,0.39,0.82,0.58,0.51,1,,,,,,,,,,46.37,46.67,47.4,38.1,,,2
mokwa,TMS18F1476P0047,29,2,8,65,21.95,32.4,32.41,18.86,43.2,14,29.27,0.6,0.88,0.44,0.68,0,124,29.4,2,133,32,3,137,29,3,51.5,49.63,46.33,44.77,74.1,21.508,2
mokwa,IITA-TMS-IBA982101,29,2,4,46,31.34,21.8,27.87,12.8,29.07,8.1,41.79,0.41,0.87,0.63,0.66,0,93.4,,,122,,,141,66,2,42,42.3,36.6,35.3,77.34,24.452,1
mokwa,TMS18F1076P0110,29,2,6,55,32.84,44.15,30.84,16.76,58.87,18.15,43.79,0.57,0.86,0.58,0.63,1,117,,,149,,,175,,,50.17,51.7,47.37,44.53,0,20.568,3
mokwa,TMS18F1421P0025,29,2,3,5,5.3,1.05,,,1.4,,7.07,0.17,0.7,0.71,0.6,4,79.4,,,120,,,127,,,42.67,42.33,44.93,53.23,69.23,19.342,2
mokwa,TMS18F1414P0014,29,2,8,57,26.44,28.25,30.24,15.97,37.67,11.39,35.25,0.52,0.88,0.51,0.65,1,88,65.8,1,105.4,66,1,124,68,2,49.73,48.77,43.5,39.57,70.91,20.088,2
mokwa,TMS18F1318P0016,29,2,3,35,13.45,20.85,28.19,13.23,27.8,7.84,17.93,0.61,0.83,0.64,0.66,2,,,,,,,,,,40.87,42.03,37.4,39,,,3
mokwa,TMS18F1305P0007,29,2,7,49,28.45,25.95,32.34,18.76,34.6,11.19,37.93,0.48,0.85,0.5,0.67,2,140,42.8,2,163,42.6,3,165,41,4,50,48.47,38.1,43.37,89.86,25.294,2
mokwa,TMS18F1350P0038,29,2,7,47,14.8,18.85,33,19.63,25.13,8.29,19.73,0.56,0.85,0.36,0.35,0,98,,,101,74.4,1,119,75,1,49.5,48.6,48.2,42.93,87.02,17.092,2
mokwa,TMS18F1317P0059,29,2,9,78,30.22,32.25,33.31,20.04,43,14.32,40.29,0.52,0.86,0.47,0.55,0,119,91.4,1,122,93,1,132,92,2,47.77,48.13,39.4,40.37,75.28,18.338,3
mokwa,TMS18F1278P0183,29,2,9,60,34.58,37.75,32.38,18.81,50.33,16.3,46.11,0.52,0.9,0.72,0.73,3,129,,,139,,,162,,,50.63,49.1,44.6,46.93,83.38,23.38,2
mokwa,TMS18F1485P0020,29,2,8,32,17.5,11.55,32.05,18.37,15.4,4.94,23.33,0.4,0.88,0.37,0.5,0,123,32,2,131,32,3,145,34,3,43.63,41.33,34.33,38.43,92.09,21.766,2
mokwa,TMS18F1026P0009,29,2,6,26,28.73,14.05,33.42,20.2,18.73,6.26,38.31,0.33,0.89,0.62,0.63,0,115,,,131,,,157,43,3,45.47,45,35.87,38.6,77.29,21.742,2
mokwa,TMS18F1338P0067,29,2,8,59,39.03,34,31.37,17.46,45.33,14.22,52.04,0.47,0.87,0.57,0.59,0,136,74.4,1,143,77,1,154,78.4,2,47.23,45.73,42.07,42.93,81.6,23.466,3
mokwa,TMS18F1175P0016,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.474,2
mokwa,TMS18F1233p0013,29,2,7,22,21.58,4.84,,,6.45,,28.77,0.18,0.88,0.43,0.52,6,120,39,2,128,40.4,3,137,39,4,46.1,46.83,44.47,41.53,88.36,22.294,1
mokwa,TMS18F1371P0011,29,2,9,68,39.45,30.1,27.74,12.64,40.13,11.13,52.6,0.43,0.89,0.54,0.65,0,121,64,1,134,60,2,148,,,49.07,50.5,40.9,40.17,68.64,27.888,3
mokwa,TMS18F1189P0013,30,2,8,57,48.87,22.15,27.65,12.52,29.53,8.17,65.16,0.31,0.89,0.6,0.59,4,132,46.4,2,142,48,2,151,51.4,3,54.07,54.27,44.47,48.27,89.74,24.932,2
mokwa,TMS18F1278P0098,30,2,7,63,23.3,19.9,29.78,15.35,26.53,7.9,31.07,0.46,0.85,0.53,0.68,1,137,77,1,153,75,2,162,77.4,2,47.9,47.83,40.07,38,81.57,21.512,2
mokwa,TMS18F1319P0121,30,2,9,38,38.33,9.1,31.69,17.89,12.13,3.84,51.11,0.19,0.87,0.6,0.61,7,150,71.4,1,178,71,2,184.4,71,2,51.47,50.43,47.13,40.37,87.12,23.522,2
mokwa,TMS18F1076P0077,30,2,9,65,19.42,13.95,31.37,17.46,18.6,5.83,25.89,0.42,0.86,0.5,0.69,0,145.4,71,1,154,83,1,179,90.4,2,45.87,43.57,46.83,40.03,79.39,21.106,2
mokwa,TMS18F1409P0008,30,2,5,49,25.04,18,31.74,17.95,24,7.62,33.39,0.42,0.89,0.72,0.71,0,160,65.4,2,200.4,65,2,202,64,3,49.93,51,44.5,39.67,72.26,30.416,1
mokwa,TMS18F1366P0012,30,2,9,68,37.57,29.7,24.27,8.01,39.6,9.61,50.09,0.44,0.9,0.62,0.68,4,155,45,2,177,45.4,3,190,45,3,50.53,51.33,40.83,38.73,86.48,25.782,1
mokwa,TMS18F1163P0042,30,2,9,80,28.62,21.7,34.7,21.9,28.93,10.04,38.16,0.43,0.87,0.61,0.57,0,110,34.4,2,128,40,2,143,33.4,3,49.03,51.1,37.6,41.2,75.61,22.38,2
mokwa,TMS18F1323P0024,30,2,8,66,21.51,21.35,34.97,22.26,28.47,9.95,28.68,0.5,0.86,0.56,0.64,1,108,,,116.2,,,131,,,47.67,45.3,42.37,38.63,77.68,19.194,2
mokwa,IITA-TMS-IBA000070,30,2,9,63,32.47,29.85,29.33,14.76,39.8,11.67,43.29,0.48,0.92,0.66,0.75,0,131,55,1,140,52,2,153,60,2,50.07,51.47,47.8,45.73,75.28,19.724,2
mokwa,TMS18F1028P0030,30,2,9,49,32.46,8.25,,,11,,43.28,0.2,0.89,0.45,0.59,5,170,42.4,3,194,41,4,191,43,4,40.43,41.3,35.67,34.77,93.03,24.244,1
mokwa,TMS18F1340P0030,30,2,9,105,40.27,41.05,31.89,18.16,54.73,17.46,53.69,0.5,0.88,0.56,0.7,1,131,,,141,,,169,,,46.57,44.57,44.7,43.07,28.56,19.484,4
mokwa,TMS18F1345P0012,30,2,7,62,33.35,24.8,34.88,22.14,33.07,11.53,44.47,0.43,0.87,0.71,0.57,0,97,18,2,114,24.4,2,130,19,4,46.83,51.87,35.63,38.67,71.94,22.714,2
mokwa,TMS18F1005P0023,30,2,8,98,36.58,26.55,31.25,17.31,35.4,11.06,48.77,0.42,0.89,0.4,0.56,0,117,,,129.2,99,1,143,92,2,49.93,48.73,49,43.67,66.88,19.578,3
mokwa,TMS18F1308P0082,30,2,8,56,22.21,22.25,29.7,15.24,29.67,8.81,29.61,0.5,0.84,0.56,0.64,3,82,,,115,75.4,1,131,76,1,50.6,49.17,42,43.43,72.59,19.778,2
mokwa,TMS18F1298P0017,30,2,8,56,38.96,19.9,33.39,20.16,26.53,8.86,51.95,0.34,0.87,0.65,0.6,1,104,56,1,139,68,2,157,71,3,49.63,52.3,48.63,47.13,68.66,24.558,2
mokwa,TMS18F1312P0039,30,2,6,51,38.25,17.78,31.13,17.15,23.71,7.38,51,0.32,0.87,0.72,0.74,2,109.8,,,132.4,90.4,1,161,,,50.1,48.5,45.13,43.13,77.14,22.646,2
mokwa,TMS18F1352P0049,30,2,6,65,31.6,31,29.62,15.14,41.33,12.24,42.13,0.5,0.9,0.46,0.65,2,123,61,2,134,64,2,150,52,2,49.03,48.5,46.9,45.4,76.45,23.574,2
mokwa,TMS18F1345P0056,30,2,3,47,23.71,18.2,28.23,13.29,24.27,6.85,31.61,0.43,0.87,0.49,0.51,3,,,,,,,,,,47.13,47.47,43.93,41.43,,,2
mokwa,TMS18F1047P0046,30,2,9,50,24.86,21.85,32.44,18.9,29.13,9.45,33.15,0.47,0.86,0.53,0.49,0,90,,,101,,,123,,,50.83,51.97,43.73,44.2,75.8,20.392,1
mokwa,TMS18F1217P0075,30,2,8,82,22.58,26.8,31.91,18.18,35.73,11.4,30.11,0.54,0.88,0.6,0.61,0,85,,,92,,,107,,,50.97,51.2,44.07,41.3,82.79,21.556,2
mokwa,IITA-TMS-IBA980581,30,2,6,46,29.36,17.85,24.64,8.5,23.8,5.86,39.15,0.38,0.83,0.62,0.67,3,99,,,120.4,,,139,,,45.27,44.03,39.23,35.93,30.78,18.12,2
mokwa,TMS18F1048P0023,30,2,5,33,22.72,9.35,31.1,17.11,12.47,3.88,30.29,0.29,0.86,0.69,0.7,3,,,,143,,,165,,,52.43,51.07,39.4,40.5,55.23,20.364,1
mokwa,TMS18F1353P0038,30,2,6,36,19.6,17.3,30.48,16.28,23.07,7.03,26.13,0.47,0.85,0.75,0.79,4,112,,,150.8,,,195,,,52.17,51.2,40.9,45.17,13.99,19.242,2
mokwa,IITA-TMS-IBA30572,30,2,5,56,61.08,17.55,28.48,13.62,23.4,6.66,81.44,0.22,0.87,0.68,0.53,2,101,,,131,77,1,143,62,2,43.6,51.77,41.5,40.73,76.92,24.632,2
mokwa,TMS18F1447P0045,30,2,3,26,29.6,13.85,26.18,10.55,18.47,4.83,39.47,0.32,0.84,0.57,0.57,1,,,,,,,,,,49.9,51.53,38.9,43.1,,,1
mokwa,TMS18F1342P0017,31,2,7,53,33.92,21.95,27.5,12.31,29.27,8.05,45.23,0.39,0.9,0.68,0.66,2,77,,,98,,,107,,,46.3,49.67,42.03,38.73,29.57,19.1,3
mokwa,TMS18F1258P0062,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokwa,TMS18F1318P0018,31,2,6,31,22.75,12.65,30.53,16.35,16.87,5.15,30.33,0.36,0.87,0.67,0.65,4,105,,,122,,,138,,,52.83,50.37,50.67,42.47,76.32,17.172,3
mokwa,TMS18F1313P0053,31,2,5,49,36,24.1,32.31,18.72,32.13,10.38,48,0.4,0.81,0.55,0.56,0,122,68.6,1,154,73,2,162,72.2,2,48.37,49.23,44.23,41.37,78.22,25.194,1
mokwa,TMS18F1343P0064,31,2,9,56,32.46,23.8,33.31,20.05,31.73,10.57,43.28,0.42,0.85,0.59,0.67,2,111,,,129,100.4,1,145,100,1,50.47,51.77,49.23,46.67,74.28,19.642,3
mokwa,TMS18F1291P0014,31,2,5,67,32.9,27.1,31.07,17.06,36.13,11.22,43.87,0.45,0.88,0.55,0.59,1,127,50.4,1,148,54,2,168,46,2,49.2,48.43,45.43,46.03,,,3
mokwa,TMS18F1296P0071,31,2,3,31,25.7,14.65,32.72,19.26,19.53,6.39,34.27,0.36,0.88,0.61,0.63,2,119,72.4,1,150,72,2,169,71,2,48.8,45.9,41.9,39.4,84.09,24.858,1
mokwa,TMS18F1217P0111,31,2,7,38,29.71,21.25,31.94,18.23,28.33,9.05,39.61,0.42,0.77,0.54,0.63,2,92,,,106,,,134,,,48.47,45.93,47.83,40.1,10.27,23.33,2
mokwa,TMS13F1343P0044,31,2,4,28,32.34,18.15,31.24,17.29,24.2,7.56,43.12,0.36,0.85,0.6,0.65,0,95,,,106,,,114,,,49.67,50.47,46.33,40.6,57.48,20.92,2
mokwa,TMS18F1481P0015,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mokwa,TMS18F1127P0010,31,2,7,58,45.84,20.8,30.86,16.78,27.73,8.56,61.12,0.31,0.88,0.71,0.68,1,101,40.4,1,128,43,2,140,44,2,49.73,52,45.6,45.37,81.67,24.282,2
mokwa,TMS18F1068P0063,31,2,2,19,26.27,13.8,27.08,11.76,18.4,4.98,35.03,0.34,0.89,0.63,0.62,0,,,,,,,,,,44.5,43.47,44.1,,,,2
mokwa,UNKNOWN2,31,2,8,34,38.84,12.5,24.71,8.6,16.67,4.12,51.79,0.24,0.88,0.64,0.7,3,122,,,141,,,164,,,47.67,52,46.93,39.63,37.25,18.994,3
mokwa,TMS18F1040P0054,31,2,4,32,31.45,21.45,26.67,11.21,28.6,7.63,41.93,0.41,0.82,0.7,0.62,1,,,,,,,,,,48.57,51.7,46.43,41.68,,,2
mokwa,IITA-TMS-IBA000070,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.982,2
mokwa,TMS18F1505P0047,31,2,9,51,29.85,22.35,31.57,17.73,29.8,9.41,39.8,0.43,0.88,0.68,0.69,1,121,60.4,1,149,60,2,164,59,2,47.1,46.13,34.43,40,79.33,20.322,2
mokwa,TMS18F1489P0044,31,2,4,52,29.25,17.1,30.43,16.21,22.8,6.94,39,0.37,0.88,0.51,0.59,0,150,59,2,161,50,2,173,41,3,50.67,45.07,35.23,43.6,79.81,22.238,2
mokwa,TMS18F1348P0131,31,2,8,74,46.07,32.4,34.77,21.99,43.2,15.02,61.43,0.41,0.88,0.6,0.63,0,154,58,1,184,68,3,199,67,3,48.97,44.93,37.1,42,85.64,22.56,2
